0.0731256750832319,0.124031661019546,0.274254885577367,0.168440552855272,0.264853210338448,0.337894049924589,0.400516679567342,0.476218204645863,0.531989391430865,0.578592986988055,0.681374863330396,0.730587636470958,0.0675832966427337,0.854685879625722,0.0786118709670776,0.901221218506566,0.414190376110908,0.195722045827422,0.116639058204319,-0.062232692691061
0.000351338960975611,0.0577297429062317,0.223371085660132,0.21783258483212,0.278205789777733,0.320633672849658,0.412955946946169,0.458803110811987,0.554444795208777,0.565562486741342,0.67288048058232,0.754028905579951,0.77982079134396,0.860298854455968,0.953502186068019,0.94152778867191,0.344613554768042,0.0911686660930169,0.000555607001206148,-0.548941180916674
0.409813883068272,0,1,0.208367010537476,0.256658536073364,0.343677038954784,0.41352808730808,0.483077803325951,0.544367127329474,0.615883834725735,0.653457646324457,0.724541688881533,0.790120497609881,0.880846892172911,0.912690152544811,4.90465642132809e-17,0.800991179618957,0,0.601035088354961,-0.0626135089066859
0,0.356499971594821,0.687121630601483,0.206047214864855,0.263237946253428,0.32953698487795,0.405535438411776,0.463140317518339,0.509423664043201,0.592145439738671,0.674704886164623,0.747968511966594,0.769445106383525,0.870659681307902,0.955411211843855,0.401594297299238,0.750257164315756,0.533507125521134,0,-0.553706354787789
0,0.426369470371459,0.750678418550572,0.168820483810775,0.257076787262372,0.333473463376228,0.404205567983275,0.470486415306102,0.542387386251477,0.596673070359785,0.681037263025586,0.720118755904707,0.819579895476586,0.848621169098636,0.945772643580993,0.300397939673454,0.727416344003006,0.623172779616342,0,-0.554782227062486
0.0599942486016445,0.0541997159619861,0.503505415042517,0.210078929271211,0.24371055394367,0.335530040051172,0.387429050230753,0.476072894317685,0.530407265397086,0.594895851347239,0.644745841160199,0.736234661382438,0.790854425673586,0.868115093632747,0.0943189656128735,0.703355152937963,0.711143877868896,0.0853615316699742,0.0948828888748462,-0.207550972947237
0.257394368062626,0.0889874389816526,0.504159502888807,0.194684983310223,0.252234025916641,0.351875293127176,0.404054402595882,0.477684899196954,0.554864637025425,0.599373646682124,0.661853747553309,0.723760059252449,0.811343727681431,0.862298055688053,0.959872188591872,0.641255838538154,0.649690656809941,0.128437721695579,0.3944474354708,-0.0652791651225881
0.000584403382773917,0.106515343387033,0.107892345897016,0.196413011766137,0.257446493068234,0.337075166907797,0.388249130396576,0.485244353699306,0.555026009181566,0.625558866613797,0.680373221028881,0.731305236277148,0.790908468109652,0.876407445409809,0.947136297404045,0.974432486818761,0.166743286557241,0.166966792708902,0.000920362551851369,-0.557261327879964
0,0.416734706753463,1,0.21007772876074,0.255075549187895,0.344180703529004,0.407344003570627,0.473136633667546,0.552180755659186,0.605629147533342,0.680641754510284,0.727050803661267,0.781032903366316,0.862294394397199,0.930680265163027,4.86241748028576e-17,0.794093037057079,0.609463870623721,0,-0.560470038901816
0,0.497905220122756,0,0.185865791904304,0.254052633685177,0.331777929514263,0.37875122656982,0.482951643918562,0.557522685239437,0.595366055948219,0.686073240364006,0.734297805354401,0,0.879090884276057,0.121093347159124,0.720730608656019,0,0.716003058918359,0,-0.530387009365878
0.600125773407496,0.338053368789256,0,0.18803845841615,0.253645275598866,0.316885068921148,0.38213727112158,0.476437151014591,0.520571335484151,0.600242959644177,0.673721025135334,0.723157257000867,0.803280190693681,0.877955804381532,0.939187363642844,0.507141216374292,0,0.297833167996483,0.809827801609866,-0.159973150729662
0,0.282547846883165,0.0682220392730069,0.215918409934275,0.275617097115714,0.313451074169809,0.402946059912292,0.470637666391229,0.517122639107389,0.599873162289196,0.672976172156783,0.740803802167578,0.813370175561586,0.848946440204401,0.939560650799278,0.899083063441742,0.0967188944682538,0.429946087756729,0,-0.559941462107735
0.259797759043891,0.45146263429831,0.712914606024459,0.225560671323593,0.285425016459178,0.321201717927183,0.383019549324916,0.47644829625396,0.514156688156892,0.586321967440523,0.651919485580861,0.730919932900077,0.810583545214881,0.848346812119984,0.00887865172076985,0.306515385645629,0.632994676102904,0.603476813983936,0.400679996757351,-0.0745626213448407
